timestamp, name, pstate, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2022/11/13 02:43:08.602, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:08.852, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:08.853, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:08.853, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:08.853, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.104, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.104, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.104, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.104, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.355, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.355, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.355, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.356, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.606, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.606, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.606, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.607, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.857, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.857, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.858, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:09.858, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.108, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.108, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.109, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.109, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.359, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.360, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.360, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.360, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.610, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.611, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.611, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.611, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.861, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.862, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.862, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:10.862, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.112, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.113, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.113, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.113, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.363, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.364, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.364, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.364, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.614, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.615, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.615, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.615, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.866, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.866, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.866, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:11.866, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.117, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.117, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.117, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.118, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.368, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.368, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.369, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.369, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.619, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.619, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.620, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.620, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.870, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.871, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.871, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:12.871, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.121, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.122, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.122, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.122, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.372, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.373, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.373, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.373, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.624, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.624, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.624, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.624, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.875, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.875, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.875, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:13.875, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.126, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.126, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.126, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.126, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.377, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.377, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.377, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.377, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.628, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.628, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.628, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.629, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.879, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.879, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.880, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:14.880, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.130, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.131, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.131, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.131, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.381, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.382, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.382, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.382, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.633, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.633, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.633, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.633, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.884, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.884, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.884, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:15.884, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.135, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.135, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.135, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.136, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.386, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.386, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.387, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.387, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.637, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.637, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.638, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.638, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.888, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.888, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.889, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:16.889, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.139, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.140, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.140, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.140, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.390, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.391, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.391, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.391, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.641, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.642, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.642, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.642, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.893, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.893, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.893, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:17.893, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.144, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.144, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.144, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.144, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.395, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.395, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.395, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.395, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.646, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.646, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.646, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.647, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.897, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.897, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.897, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:18.898, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.148, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.148, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.149, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.149, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.399, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.399, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.400, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.400, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.650, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.650, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.651, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.651, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.901, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.901, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.902, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:19.902, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.152, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.152, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.153, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.153, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.403, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.404, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.404, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.404, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.654, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.655, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.655, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.655, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.905, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.906, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.906, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:20.906, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.156, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.157, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.157, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.157, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.407, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.408, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.408, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.408, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.659, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.659, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
2022/11/13 02:43:21.659, Tesla V100-SXM2-16GB, P0, 0 %, 0 %, 16384 MiB, 16155 MiB, 4 MiB
